"id","plaatsnaam_in_bron","plaatsnaam","eerste_jaar_min","eerste_jaar_max","laatste_jaar_min","laatste_jaar_max","aantal","tgn_uri","gn_uri","land","lat","lon"
"3714","Wourichem","Woudrichem","1462","1463","1462","1463","1","http://vocab.getty.edu/tgn/1048259","http://www.geonames.org/2744156","Netherlands","51.815","5.001389"
"3715","wt Lombardien","Lombardije","1476","1477","1476","1477","1",,,,"0","0"
"3716","wt Lombardyen","Lombardije","1476","1477","1476","1477","1",,,,"0","0"
"3717","Wterde","Utrecht","1533","1534","1533","1534","1","http://vocab.getty.edu/tgn/7006926","http://www.geonames.org/2745912","Netherlands","52.090833","5.122222"
"3718","Wtrecht","Utrecht","1509","1510","1509","1510","1","http://vocab.getty.edu/tgn/7006926","http://www.geonames.org/2745912","Netherlands","52.090833","5.122222"
"3719","Wtricht","Utrecht","1487","1488","1487","1488","7","http://vocab.getty.edu/tgn/7006926","http://www.geonames.org/2745912","Netherlands","52.090833","5.122222"
"3721","Wucht","Vught","1523","1524","1542","1543","6","http://vocab.getty.edu/tgn/1048209","http://www.geonames.org/2745154","Netherlands","51.653333","5.2875"
"3722","Wueren by Gorcum","Vuren bij Gorinchem","1531","1532","1531","1532","1","http://vocab.getty.edu/tgn/7272888",,,"51.816667","5.05"
"3723","Wueren by Gorcum Gelderlant","Vuren bij Gorinchem","1531","1532","1531","1532","1","http://vocab.getty.edu/tgn/7272888",,,"51.816667","5.05"
"3724","Wutvick, Utvick","Uitwijk","1531","1532","1531","1532","1","http://vocab.getty.edu/tgn/7272849","http://www.geonames.org/2745957","Netherlands","51.785833","5.006944"
"3725","Wyc","Wijk","1485","1486","1485","1486","1","http://vocab.getty.edu/tgn/7273519","http://www.geonames.org/2744487","Netherlands","51.7666667","5.1166667"
"3726","Wychen","Wijchen","1474","1475","1477","1478","2","http://vocab.getty.edu/tgn/7006874","http://www.geonames.org/2744514","Netherlands","51.809167","5.725"
"3727","Wyck","Wijk","1463","1464","1544","1545","49","http://vocab.getty.edu/tgn/7273519","http://www.geonames.org/2744487","Netherlands","51.7666667","5.1166667"
"3728","Wyck by Duerstede","Wijk bij Duurstede","1469","1470","1469","1470","2",,"http://www.geonames.org/2744483","Netherlands","51.974167","5.341667"
"3729","Wyck by Huesden","Wijk bij Heusden","1522","1523","1568","1569","42","http://vocab.getty.edu/tgn/7273519",,,"51.766667","5.116667"
"3730","Wyck prope Duerstede","Wijk bij Duurstede","1466","1467","1466","1467","2",,"http://www.geonames.org/2744483","Netherlands","51.974167","5.341667"
"3731","Wyck prope Duersteden","Wijk bij Duurstede","1472","1473","1472","1473","1",,"http://www.geonames.org/2744483","Netherlands","51.974167","5.341667"
"3732","Wyck te Duerstede","Wijk bij Duurstede","1522","1523","1522","1523","1",,"http://www.geonames.org/2744483","Netherlands","51.974167","5.341667"
"3852","Basengijs","Bancigny","1524","1525","1524","1525","1",,"http://www.geonames.org/3035165","France","49.80091","4.0335"
"3851","Wessonen","Westzaan","1476","1477","1476","1477","1","http://vocab.getty.edu/tgn/4012204","http://www.geonames.org/2744600","Netherlands","52.464167","4.772222"
"3735","Wyndendael","Wijnendale","1498","1499","1498","1499","1",,,,"0","0"
"3736","Wynendael","Wijnendale","1499","1500","1499","1500","2",,,,"0","0"
"3737","Wyskerck in Zeelant","Wissekerke","1457","1458","1457","1458","1","http://vocab.getty.edu/tgn/7273612","http://www.geonames.org/2744320","Netherlands","51.501667","3.847222"
"3738","Xanctem","Xanten","1506","1507","1506","1507","3",,"http://www.geonames.org/2805385","Germany","51.65877","6.45297"
"3739","Yesselstein","IJsselstein","1524","1525","1524","1525","2","http://vocab.getty.edu/tgn/7006913","http://www.geonames.org/2753355","Netherlands","52.02","5.043056"
"3740","ynne slants van Kessel","Kessel","1502","1503","1502","1503","1","http://vocab.getty.edu/tgn/7264724",,,"51.3","6.05"
"3741","Yselmonde","IJsselmonde","1473","1474","1473","1474","1","http://vocab.getty.edu/tgn/7265754","http://www.geonames.org/2753359","Netherlands","51.9","4.55"
"3742","Yselsteyn","IJsselstein","1463","1464","1522","1523","15","http://vocab.getty.edu/tgn/7006913","http://www.geonames.org/2753355","Netherlands","52.02","5.043056"
"3743","Ysendair","IJzendoorn","1529","1530","1529","1530","1","http://vocab.getty.edu/tgn/7265742","http://www.geonames.org/2753347","Netherlands","51.905833","5.533333"
"3744","Ysendoer","IJzendoorn","1512","1513","1512","1513","1","http://vocab.getty.edu/tgn/7265742","http://www.geonames.org/2753347","Netherlands","51.905833","5.533333"
"3745","Ysselmonde","IJsselmonde","1474","1475","1490","1491","3","http://vocab.getty.edu/tgn/7265754","http://www.geonames.org/2753359","Netherlands","51.9","4.55"
"3746","Ysselsteyn","IJsselstein","1465","1466","1477","1478","5","http://vocab.getty.edu/tgn/7006913","http://www.geonames.org/2753355","Netherlands","52.02","5.043056"
"3747","Ysselsteyn onder Utrecht","IJsselstein","1526","1527","1526","1527","1","http://vocab.getty.edu/tgn/7006913","http://www.geonames.org/2753355","Netherlands","52.02","5.043056"
"3748","Zambeeck","Sambeek","1475","1476","1497","1498","2","http://vocab.getty.edu/tgn/7269217","http://www.geonames.org/2747773","Netherlands","51.635833","5.966667"
"3749","Zancten","Xanten","1520","1521","1520","1521","1",,"http://www.geonames.org/2805385","Germany","51.65877","6.45297"
"3750","Zanten","Xanten","1457","1458","1523","1524","8",,"http://www.geonames.org/2805385","Germany","51.65877","6.45297"
"3751","Zanthen","Xanten","1437","1438","1486","1487","5",,"http://www.geonames.org/2805385","Germany","51.65877","6.45297"
"3752","Zantvliet","Zandvliet","1513","1514","1523","1524","8",,,,"0","0"
"3753","Zantvliet bij Bergen opten Zoom","Zandvliet","1527","1528","1527","1528","1",,,,"0","0"
"3754","Zautbergen",,"1445","1446","1445","1446","1",,,,"0","0"
"3755","Zautboemel","Zaltbommel","1466","1467","1519","1520","32","http://vocab.getty.edu/tgn/7006866","http://www.geonames.org/2744102","Netherlands","51.81","5.244444"
"3756","Zautbomel","Zaltbommel","1473","1474","1508","1509","7","http://vocab.getty.edu/tgn/7006866","http://www.geonames.org/2744102","Netherlands","51.81","5.244444"
"3757","Zautbommel","Zaltbommel","1526","1527","1526","1527","3","http://vocab.getty.edu/tgn/7006866","http://www.geonames.org/2744102","Netherlands","51.81","5.244444"
"3758","Zeelant","Zeeland","1498","1499","1553","1554","2","http://vocab.getty.edu/tgn/1048266",,,"51.7","5.683333"
"3850","Purmer","Purmer","1474","1475","1474","1475","1","http://vocab.getty.edu/tgn/7269233","http://www.geonames.org/2748415","Netherlands","52.5","4.9833333"
"3760","Zeelst","Zeelst","1451","1452","1553","1554","25",,"http://www.geonames.org/2744006","Netherlands","51.42421","5.41566"
"3849","Pormerlant","Purmerland","1476","1477","1476","1477","1","http://vocab.getty.edu/tgn/7269228","http://www.geonames.org/2748410","Netherlands","52.481667","4.926389"
"3848","Eda","Ede","1489","1490","1489","1490","1","http://vocab.getty.edu/tgn/1047745","http://www.geonames.org/2756429","Netherlands","52.033333","5.658333"
"3763","Zeelsts","Zeelst","1471","1472","1471","1472","1",,"http://www.geonames.org/2744006","Netherlands","51.42421","5.41566"
"3764","Zeghem","Zichem","1470","1471","1470","1471","1",,"http://www.geonames.org/2783232","Belgium","51.00187","4.98316"
"3765","Zegheworp","Zegenwerp","1443","1444","1443","1444","1",,,,"0","0"
"3766","Zelant","Zeeland","1533","1534","1533","1534","1","http://vocab.getty.edu/tgn/1048266",,,"51.7","5.683333"
"3847","Wessanen","Westzaan","1505","1506","1505","1506","1","http://vocab.getty.edu/tgn/4012204","http://www.geonames.org/2744600","Netherlands","52.464167","4.772222"
"3768","Zelem","Zelhem","1445","1446","1445","1446","1","http://vocab.getty.edu/tgn/7274026","http://www.geonames.org/2743963","Netherlands","52.006667","6.348611"
"3769","Zelhem","Zelhem","1451","1452","1451","1452","1","http://vocab.getty.edu/tgn/7274026","http://www.geonames.org/2743963","Netherlands","52.006667","6.348611"
"3770","Zelst","Zeelst","1536","1537","1536","1537","1",,"http://www.geonames.org/2744006","Netherlands","51.42421","5.41566"
"3846","Scoenhoviam","Schoonhoven","1501","1502","1501","1502","1","http://vocab.getty.edu/tgn/7006801","http://www.geonames.org/2747506","Netherlands","51.9475","4.848611"
"3772","Zericze","Zierikzee","1508","1509","1508","1509","1","http://vocab.getty.edu/tgn/7030107","http://www.geonames.org/2743913","Netherlands","51.65","3.919444"
"3773","Zerna Coloniensis diocesis",,"1459","1460","1459","1460","2",,,,"0","0"
"3774","Zevenbergen","Zevenbergen","1529","1530","1529","1530","1",,,,"0","0"
"3775","Zevenen","Sevenum","1464","1465","1464","1465","1","http://vocab.getty.edu/tgn/7270627","http://www.geonames.org/2747382","Netherlands","51.4125","6.0375"
"3776","Ziercsee","Zierikzee","1544","1545","1544","1545","1","http://vocab.getty.edu/tgn/7030107","http://www.geonames.org/2743913","Netherlands","51.65","3.919444"
"3777","Ziericxe","Zierikzee","1507","1508","1507","1508","1","http://vocab.getty.edu/tgn/7030107","http://www.geonames.org/2743913","Netherlands","51.65","3.919444"
"3778","Ziericxee","Zierikzee","1521","1522","1521","1522","2","http://vocab.getty.edu/tgn/7030107","http://www.geonames.org/2743913","Netherlands","51.65","3.919444"
"3845","Monnekedam","Monnickendam","1482","1483","1482","1483","1","http://vocab.getty.edu/tgn/1047959","http://www.geonames.org/2750641","Netherlands","52.458333","5.0375"
"3780","Zierixee","Zierikzee","1495","1496","1495","1496","1","http://vocab.getty.edu/tgn/7030107","http://www.geonames.org/2743913","Netherlands","51.65","3.919444"
"3781","Zierixzee","Zierikzee","1484","1485","1484","1485","2","http://vocab.getty.edu/tgn/7030107","http://www.geonames.org/2743913","Netherlands","51.65","3.919444"
"3782","Zirckzee in Zelant","Zierikzee","1526","1527","1526","1527","1","http://vocab.getty.edu/tgn/7030107","http://www.geonames.org/2743913","Netherlands","51.65","3.919444"
"3783","Zittart","Sittard","1504","1505","1509","1510","2","http://vocab.getty.edu/tgn/1048111","http://www.geonames.org/2747203","Netherlands","50.998333","5.869444"
"3784","Zittert, Sietert","Sittard","1530","1531","1530","1531","1","http://vocab.getty.edu/tgn/1048111","http://www.geonames.org/2747203","Netherlands","50.998333","5.869444"
"3785","Zoelen","Zoelen","1474","1475","1536","1537","4","http://vocab.getty.edu/tgn/7274180","http://www.geonames.org/2743861","Netherlands","51.9125","5.402778"
"3786","Zoelen by Tiel","Zoelen","1501","1502","1501","1502","1","http://vocab.getty.edu/tgn/7274180","http://www.geonames.org/2743861","Netherlands","51.9125","5.402778"
"3787","Zoemeren","Someren","1458","1459","1558","1559","37","http://vocab.getty.edu/tgn/1048124","http://www.geonames.org/2747021","Netherlands","51.385","5.711111"
"3788","Zoerendonck","Soerendonk","1456","1457","1522","1523","2","http://vocab.getty.edu/tgn/7270930","http://www.geonames.org/2747037","Netherlands","51.300833","5.575"
"3789","Zoeterbeeck","Soeterbeek","1470","1471","1534","1535","5","http://vocab.getty.edu/tgn/7271046","http://www.geonames.org/2747025","Netherlands","51.340833","6.077778"
"3790","Zomeren","Someren","1434","1435","1531","1532","17","http://vocab.getty.edu/tgn/1048124","http://www.geonames.org/2747021","Netherlands","51.385","5.711111"
"3791","Zomterdyck","Sommelsdijk","1482","1483","1482","1483","1","http://vocab.getty.edu/tgn/1048125","http://www.geonames.org/2747016","Netherlands","51.756667","4.148611"
"3792","Zon","Son","1497","1498","1549","1550","5","http://vocab.getty.edu/tgn/7271031","http://www.geonames.org/2747010","Netherlands","51.5113599935","5.49282073975"
"3793","Zonne","Son","1436","1437","1534","1535","12","http://vocab.getty.edu/tgn/7271031","http://www.geonames.org/2747010","Netherlands","51.5113599935","5.49282073975"
"3844","Enckhuse","Enkhuizen","1513","1514","1513","1514","2","http://vocab.getty.edu/tgn/7007064","http://www.geonames.org/2756077","Netherlands","52.703333","5.291667"
"3795","Zonuwen by Tiele","Zennewijnen","1457","1458","1457","1458","1","http://vocab.getty.edu/tgn/7274021","http://www.geonames.org/2743958","Netherlands","51.858333","5.4125"
"3796","Zoutboemel","Zaltbommel","1467","1468","1478","1479","7","http://vocab.getty.edu/tgn/7006866","http://www.geonames.org/2744102","Netherlands","51.81","5.244444"
"3843","Enchuysen","Enkhuizen","1515","1516","1515","1516","1","http://vocab.getty.edu/tgn/7007064","http://www.geonames.org/2756077","Netherlands","52.703333","5.291667"
"3798","Zoutbomel","Zaltbommel","1467","1468","1467","1468","1","http://vocab.getty.edu/tgn/7006866","http://www.geonames.org/2744102","Netherlands","51.81","5.244444"
"3799","Zuetvenne","Zutphen","1480","1481","1480","1481","1","http://vocab.getty.edu/tgn/7006897","http://www.geonames.org/2743608","Netherlands","52.138333","6.201389"
"3800","Zulecum","Zuilichem","1494","1495","1494","1495","1","http://vocab.getty.edu/tgn/7274328","http://www.geonames.org/2743624","Netherlands","51.809167","5.136111"
"3801","Zulekem","Zuilichem","1473","1474","1473","1474","3","http://vocab.getty.edu/tgn/7274328","http://www.geonames.org/2743624","Netherlands","51.809167","5.136111"
"3802","Zulichem","Zuilichem","1475","1476","1501","1502","16","http://vocab.getty.edu/tgn/7274328","http://www.geonames.org/2743624","Netherlands","51.809167","5.136111"
"3803","Zulichen","Zuilichem","1486","1487","1486","1487","1","http://vocab.getty.edu/tgn/7274328","http://www.geonames.org/2743624","Netherlands","51.809167","5.136111"
"3804","Zulikem","Zuilichem","1477","1478","1477","1478","1","http://vocab.getty.edu/tgn/7274328","http://www.geonames.org/2743624","Netherlands","51.809167","5.136111"
"3805","Zundert","Zundert","1536","1537","1536","1537","1","http://vocab.getty.edu/tgn/7006823","http://www.geonames.org/2743619","Netherlands","51.471667","4.655556"
"3806","Zuolle","Zwolle","1509","1510","1509","1510","4","http://vocab.getty.edu/tgn/7007077",,,"52.5","6.083333"
"3842","Lyende","Lienden","1468","1469","1468","1469","1","http://vocab.getty.edu/tgn/7264340",,,"51.95","5.516667"
"3808","Zutphen","Zutphen","1476","1477","1527","1528","4","http://vocab.getty.edu/tgn/7006897","http://www.geonames.org/2743608","Netherlands","52.138333","6.201389"
"3809","Zutven","Zutphen","1485","1486","1485","1486","3","http://vocab.getty.edu/tgn/7006897","http://www.geonames.org/2743608","Netherlands","52.138333","6.201389"
"3810","Zuylichem","Zuilichem","1482","1483","1482","1483","1","http://vocab.getty.edu/tgn/7274328","http://www.geonames.org/2743624","Netherlands","51.809167","5.136111"
"3811","Zuylikem","Zuilichem","1478","1479","1479","1480","2","http://vocab.getty.edu/tgn/7274328","http://www.geonames.org/2743624","Netherlands","51.809167","5.136111"
"3812","Zuytphen","Zutphen","1497","1498","1500","1501","3","http://vocab.getty.edu/tgn/7006897","http://www.geonames.org/2743608","Netherlands","52.138333","6.201389"
"3813","Zvol","Zwolle","1500","1501","1500","1501","1","http://vocab.getty.edu/tgn/7007077",,,"52.5","6.083333"
"3814","Zwol","Zwolle","1495","1496","1531","1532","53","http://vocab.getty.edu/tgn/7007077",,,"52.5","6.083333"
"3815","Zwol int Sticht van Utert","Zwolle","1526","1527","1526","1527","2","http://vocab.getty.edu/tgn/7007077",,,"52.5","6.083333"
"3816","Zwol int Sticht van Utrecht","Zwolle","1526","1527","1526","1527","2","http://vocab.getty.edu/tgn/7007077",,,"52.5","6.083333"
"3841","Ennesse","Eemnes","1511","1512","1511","1512","1","http://vocab.getty.edu/tgn/7261627","http://www.geonames.org/2756394","Netherlands","52.254167","5.261111"
"3840","Emense","Eemnes","1503","1504","1503","1504","1","http://vocab.getty.edu/tgn/7261627","http://www.geonames.org/2756394","Netherlands","52.254167","5.261111"
"3839","Bernevelt","Barneveld","1473","1474","1473","1474","1","http://vocab.getty.edu/tgn/1047635","http://www.geonames.org/2759407","Netherlands","52.14","5.584722"
"3838","Beeck","Beek","1532","1533","1532","1533","3",,,,"0","0"
"3821","Zwoll","Zwolle","1472","1473","1520","1521","11","http://vocab.getty.edu/tgn/7007077",,,"52.5","6.083333"
"3822","Zwolle","Zwolle","1462","1463","1518","1519","59","http://vocab.getty.edu/tgn/7007077",,,"52.5","6.083333"
"3837","Aelst in Kempelant","Aalst","1526","1527","1526","1527","1","http://vocab.getty.edu/tgn/1047595",,,"51.3833","5.5333"
"3824","Zwollis","Zwolle","1486","1487","1528","1529","18","http://vocab.getty.edu/tgn/7007077",,,"52.5","6.083333"
"3825","Zwoul","Zwolle","1523","1524","1523","1524","2","http://vocab.getty.edu/tgn/7007077",,,"52.5","6.083333"
"3826","Zwuolle","Zwolle","1523","1524","1523","1524","5","http://vocab.getty.edu/tgn/7007077",,,"52.5","6.083333"
"3827","Zyericxzee","Zierikzee","1481","1482","1481","1482","1","http://vocab.getty.edu/tgn/7030107","http://www.geonames.org/2743913","Netherlands","51.65","3.919444"
"3828","Zynickensis","Zinnik","1519","1520","1519","1520","1",,"http://www.geonames.org/2786420","Belgium","50.57904","4.07129"
