"id","plaats_in_bron","plaats","start","eind","aantal","geonames","kloekeCode"
3672,"Loon op zant","Loon op Zand",1743,1784,11,"http://sws.geonames.org/2751456","K164p"
3673,"Oostgeest","Oegstgeest",1683,1768,11,"http://sws.geonames.org/2749723","E136p"
3682,"Zutphem","Zutphen",1699,1788,11,"http://sws.geonames.org/2743608","F179p"
3694,"Camerick","Kamerik",1674,1731,11,"http://sws.geonames.org/2753117","E183p"
3703,"Westveen","Waddinxveen",1682,1790,11,"http://sws.geonames.org/2745096","E207p"
3704,"Waardenburg","Waardenburg",1695,1793,11,"http://sws.geonames.org/2745116","K113p"
3710,"Aerdenburg","Aerdenburg",1681,1757,11,"http://sws.geonames.org/6544770",""
3711,"Buscoop","Boskoop",1688,1736,11,"http://sws.geonames.org/2758547","E206p"
3714,"Engelen","Engelen",1703,1783,11,"http://sws.geonames.org/2756096","K148p"
3717,"De groe","De Groe",1701,1747,11,"http://sws.geonames.org/2757616",""
3721,"Deijl","Deil",1703,1766,11,"http://sws.geonames.org/2757478","K078p"
3727,"Terburg","Terborg",1706,1772,11,"http://sws.geonames.org/2746468","M005p"
3728,"Ommen","Ommen",1707,1792,11,"http://sws.geonames.org/2749613","G112p"
3732,"Ameijden","Ameide",1726,1775,11,"http://sws.geonames.org/2759849","K027p"
3744,"Schevening","Scheveningen",1743,1789,11,"http://sws.geonames.org/2747599","D001p"
3745,"Vreelandt","Vreeland",1680,1790,11,"http://sws.geonames.org/2745196","E154p"
3756,"Heeg","Heeg",1690,1793,11,"http://sws.geonames.org/2754712","F002f"
3772,"De koog","De Koog",1706,1789,11,"http://sws.geonames.org/2757417","A004p"
3773,"Romunt","Roermond",1678,1753,11,"http://sws.geonames.org/2748000","L329p"
3781,"Baar","Bahr",1750,1787,11,"http://sws.geonames.org/2759514",""
3783,"Rijssen","Rijssen",1703,1776,11,"http://sws.geonames.org/2748083","G197p"
3796,"Grotebroek","Grootebroek",1705,1766,11,"http://sws.geonames.org/2755211","E038p"
3797,"Oudemarkt","Oldemarkt",1682,1791,11,"http://sws.geonames.org/2749653","F056p"
3798,"Goude","Gouda",1685,1780,11,"http://sws.geonames.org/2755420","E209p"
3799,"Venhuizen","Venhuizen",1723,1763,11,"http://sws.geonames.org/2745645","E040a"
3816,"Zantvoort","Zandvoort",1710,1789,11,"http://sws.geonames.org/2744042","E093p"
3828,"Utrech","Utrecht",1741,1788,11,"http://sws.geonames.org/2745912","E192p"
3832,"Harmele","Harmelen",1736,1788,10,"http://sws.geonames.org/2754814","E187p"
3833,"Lijerdorp","Leiderdorp",1689,1771,10,"http://sws.geonames.org/2751771","E171p"
3838,"Doren","Doorn",1692,1775,10,"http://sws.geonames.org/2756686","F187p"
3847,"Westerblocker","Westerblokker",1701,1741,10,"http://sws.geonames.org/2744770","E000p"
3849,"Ameron","Amerongen",1746,1793,10,"http://sws.geonames.org/2759828","F189p"
3853,"Amstedam","Amsterdam",1713,1780,10,"http://sws.geonames.org/2759794","E109p"
3858,"Mijdrecht","Mijdrecht",1684,1788,10,"http://sws.geonames.org/2750815","E149p"
3859,"Vechten","Vechten",1683,1787,10,"http://sws.geonames.org/2745793",""
3862,"Dooren","Doorn",1707,1791,10,"http://sws.geonames.org/2756686","F187p"
3869,"Hillegersberg","Hillegersberg",1710,1792,10,"http://sws.geonames.org/2754074","K007p"
3872,"Haserswoude","Hazerswoude-Dorp",1707,1787,10,"http://sws.geonames.org/2754724","E174p"
3873,"Reet","Reeth",1691,1793,10,"http://sws.geonames.org/2748281",""
3892,"Heijkoop","Heicop",1738,1791,10,"http://sws.geonames.org/2754602","K035p"
3916,"Horssen","Horssen",1706,1790,10,"http://sws.geonames.org/2753593","L057p"
3931,"Andel","Andel",1735,1791,10,"http://sws.geonames.org/2750453","K107a"
3936,"Tertoolen","Tholen",1709,1771,10,"http://sws.geonames.org/2746351","I077p"
3940,"Wousent","Woudsend",1758,1791,10,"http://sws.geonames.org/2744153","F003p"
3949,"Hauwert","Hauwert",1714,1774,10,"http://sws.geonames.org/2754755","E032a"
3960,"Coevorden","Coevorden",1680,1789,10,"http://sws.geonames.org/2757937","G095p"
3974,"Horsten","Horsten",1710,1775,10,"http://sws.geonames.org/2753583",""
3985,"Sassem","Sassenheim",1711,1758,10,"http://sws.geonames.org/2747751","E138p"
3987,"Berken","De Berken",1720,1781,10,"http://sws.geonames.org/2757789",""
3995,"Enckhuisen","Enkhuizen",1712,1746,10,"http://sws.geonames.org/2756077","E040p"
3999,"Halte","Halte",1735,1791,10,"http://sws.geonames.org/2754919",""
4014,"Polsbroek","Polsbroek",1707,1787,10,"http://sws.geonames.org/2748513","K021p"
4020,"Barrevelt","Barneveld",1686,1767,10,"http://sws.geonames.org/2759407","F170p"
4026,"Wedde","Wedde",1704,1793,10,"http://sws.geonames.org/2744944","C190p"
4033,"Eindhoven","Eindhoven",1715,1786,10,"http://sws.geonames.org/2756253","L228p"
4034,"IJzendijke","IJzendijke",1715,1788,10,"http://sws.geonames.org/2753348","I128p"
4038,"Grijpskerk","Grijpskerk",1716,1790,10,"http://sws.geonames.org/2755317","B042p"
4040,"Munnikkendam","Monnickendam",1701,1777,10,"http://sws.geonames.org/2750641","E091p"
4041,"Meijdrecht","Mijdrecht",1680,1792,10,"http://sws.geonames.org/2750815","E149p"
4043,"Aelten","Aalten",1707,1767,10,"http://sws.geonames.org/2760123","M009p"
4050,"Soesdijk","Soestdijk",1726,1787,10,"http://sws.geonames.org/2747032","E163a"
4062,"Aerdenburgh","Aardenburg",1690,1718,10,"http://sws.geonames.org/2760096","I125p"
4068,"Leckerkerck","Lekkerkerk",1696,1720,10,"http://sws.geonames.org/2751744","K054p"
4069,"Coukerk","Koudekerk aan den Rijn",1700,1783,10,"http://sws.geonames.org/2752377","E173p"
4076,"Sparrendam","Spaarndam",1703,1772,10,"http://sws.geonames.org/2746986","E099p"
4081,"Aerhem","Arnhem",1679,1741,10,"http://sws.geonames.org/2759661","L023p"
4085,"Sassen","Sassenheim",1704,1774,10,"http://sws.geonames.org/2747751","E138p"
4088,"Asch","Asch",1705,1772,10,"http://sws.geonames.org/2759645","K041p"
4090,"Ouwerschie","Overschie",1700,1766,10,"http://sws.geonames.org/2748826","K004p"
4091,"Durkendam","Durgerdam",1707,1778,10,"http://sws.geonames.org/2756485","E108a"
4098,"Marienboom","MariÃ«nboom",1733,1769,10,"http://sws.geonames.org/2751176",""
4100,"Venendaal","Veenendaal",1710,1793,10,"http://sws.geonames.org/2745774","F191p"
4102,"Els","Elst",1682,1775,10,"http://sws.geonames.org/2756161","L025p"
4105,"Polle","Polle",1695,1787,10,"http://sws.geonames.org/2748516",""
4107,"Stevenswaard","Stevensweert",1730,1774,10,"http://sws.geonames.org/2746714","L378p"
4110,"Liefkenshoek","Liefkenshoek",1712,1783,10,"http://sws.geonames.org/2751647",""
4112,"Mes","Mesch",1728,1790,10,"http://sws.geonames.org/2750926","Q198a"
4113,"Wildervangh","Wildervank",1695,1750,10,"http://sws.geonames.org/2744431","C186p"
4116,"Meteren","Meteren",1682,1777,10,"http://sws.geonames.org/2750921","K081a"
4119,"Moscou","Moscou",1713,1793,10,"http://sws.geonames.org/2750595",""
4120,"Coudekerk","Koudekerk aan den Rijn",1709,1745,10,"http://sws.geonames.org/2752377","E173p"
4125,"Meliskerke","Meliskerke",1718,1784,10,"http://sws.geonames.org/2750974","I064p"
4126,"Wateren","Wateren",1718,1780,10,"http://sws.geonames.org/2744978","F051a"
4129,"Heerenveen","Heerenveen",1721,1789,10,"http://sws.geonames.org/2754669","F013p"
4130,"Woensel","Woensel",1717,1788,10,"http://sws.geonames.org/2744251","L226p"
4131,"Baal","Baal",1722,1783,10,"http://sws.geonames.org/2759576",""
4142,"Varik","Varik",1703,1792,10,"http://sws.geonames.org/2745808","L087p"
4148,"Goudriaan","Goudriaan",1701,1792,10,"http://sws.geonames.org/2755405","K063p"
4155,"Monnekendam","Monnickendam",1686,1786,10,"http://sws.geonames.org/2750641","E091p"
4159,"Lamuijden","Leimuiden",1681,1757,10,"http://sws.geonames.org/2751750","E141p"
4165,"Beets","Beets",1687,1792,10,"http://sws.geonames.org/2759280","E054p"
4167,"Vijanen","Vianen",1700,1758,10,"http://sws.geonames.org/2745580","K030p"
4168,"Giethoorn","Giethoorn",1681,1785,10,"http://sws.geonames.org/2755517","F070p"
4170,"Terhenne","Terherne",1724,1793,10,"http://sws.geonames.org/2746449","B120a"
4172,"Friesland","Friesland",1704,1785,10,"http://sws.geonames.org/6544699",""
4174,"Franker","Franeker",1715,1787,10,"http://sws.geonames.org/2755845","B048p"
4176,"Soutkamp","Zoutkamp",1718,1788,10,"http://sws.geonames.org/2743816","B017p"
4180,"Westerschelling","Terschelling",1711,1794,10,"http://sws.geonames.org/2746414",""
4183,"Niekerck","Nijkerk",1647,1724,10,"http://sws.geonames.org/2750065","F142p"
4186,"Wijdenes","Wijdenes",1695,1779,10,"http://sws.geonames.org/2744498","E060p"
4187,"Wijk bij duursteede","Wijk bij Duurstede",1719,1790,10,"http://sws.geonames.org/2744483","L001p"
4191,"Meppeld","Meppel",1729,1793,10,"http://sws.geonames.org/2750947","F074p"
4192,"Bourtange","Bourtange",1683,1780,10,"http://sws.geonames.org/2758514","C199p"
4194,"Nijpoort","Nieuwpoort",1721,1732,10,"http://sws.geonames.org/2750146","K025p"
4210,"Oossaan","Oostzaan",1705,1715,10,"http://sws.geonames.org/2749320","E087p"
4211,"Haarelem","Haarlem",1683,1705,10,"http://sws.geonames.org/2755003","E097p"
4214,"Lijmuijden","Leimuiden",1757,1791,9,"http://sws.geonames.org/2751750","E141p"
4233,"Nootdorp","Nootdorp",1704,1768,9,"http://sws.geonames.org/2749800","E197p"
4236,"Zurch","Zurich",1751,1789,9,"http://sws.geonames.org/2743611","B079p"
4238,"Zoetermeer","Zoetermeer",1704,1788,9,"http://sws.geonames.org/2743856","E200p"
4247,"Bloemendael","Bloemendaal",1682,1751,9,"http://sws.geonames.org/2758804","E095p"
4249,"Borculo","Borculo",1718,1770,9,"http://sws.geonames.org/2758626","G252p"
4254,"Kesteren","Kesteren",1678,1765,9,"http://sws.geonames.org/2752899","L012p"
4256,"Nieuweveen","Nieuwveen",1637,1784,9,"http://sws.geonames.org/2750123","E144p"
4263,"Duijvendregt","Duivendrecht",1692,1756,9,"http://sws.geonames.org/2756504",""
4276,"Arlanderveen","Aarlanderveen",1699,1758,9,"http://sws.geonames.org/2760092","E178p"
4277,"Almen","Almen",1721,1788,9,"http://sws.geonames.org/2759884","F181p"
4279,"Hoogkerk","Hoogkerk",1711,1780,9,"http://sws.geonames.org/2753688","C107p"
4285,"Avenhorn","Avenhorn",1691,1787,9,"http://sws.geonames.org/2759601","E051a"
4286,"Sijbecarspel","Sijbekarspel",1710,1770,9,"http://sws.geonames.org/2747332","E029p"
4306,"Castricum","Castricum",1736,1792,9,"http://sws.geonames.org/2757991","E062p"
4311,"Segwaart","Zegwaart",1706,1752,9,"http://sws.geonames.org/2743986","E201p"
4313,"Voorthuijsen","Voorthuizen",1661,1790,9,"http://sws.geonames.org/2745271","F144p"
4320,"Tertholen","Tholen",1685,1765,9,"http://sws.geonames.org/2746351","I077p"
4321,"Sutfen","Zutphen",1703,1756,9,"http://sws.geonames.org/2743608","F179p"
4329,"Lopik","Lopik",1695,1788,9,"http://sws.geonames.org/2751436","K023p"
4331,"De bilt","De Bilt",1684,1765,9,"http://sws.geonames.org/2757783","E194p"
4344,"Velden","Velden",1729,1791,9,"http://sws.geonames.org/2745717","L268p"
4351,"Stolk","Stolwijk",1752,1790,9,"http://sws.geonames.org/2746665","K016p"
4368,"Geldermalsen","Geldermalsen",1712,1779,9,"http://sws.geonames.org/2755633","K080p"
4370,"Maden","Made",1706,1772,9,"http://sws.geonames.org/2751272","K127p"
4397,"Molquern","Molkwerum",1694,1793,9,"http://sws.geonames.org/2750647","F027p"
4401,"Zevenaar","Zevenaar",1719,1774,9,"http://sws.geonames.org/2743949","L033p"
4405,"Haserwoude","Hazerswoude-Dorp",1719,1792,9,"http://sws.geonames.org/2754724","E174p"
4406,"Schoonderwoert","Schoonrewoerd",1716,1773,9,"http://sws.geonames.org/2747499","K036p"
4412,"Arhem","Arnhem",1710,1790,9,"http://sws.geonames.org/2759661","L023p"
4425,"Loosduijne","Loosduinen",1706,1788,9,"http://sws.geonames.org/2751442","D004p"
4426,"Slijdrecht","Sliedrecht",1693,1786,9,"http://sws.geonames.org/2747169","K096p"
4429,"Lexmonde","Lexmond",1711,1752,9,"http://sws.geonames.org/2751665","K034p"
4432,"Dubbeldam","Dubbeldam",1712,1792,9,"http://sws.geonames.org/2756537","K095p"
4435,"Ootmars","Ootmarsum",1690,1786,9,"http://sws.geonames.org/2749317","G177p"
4442,"Schipluij","Schipluiden",1703,1743,9,"http://sws.geonames.org/2747540","I005p"
4448,"Den hoek","Den Hoek",1717,1758,9,"http://sws.geonames.org/6544747",""
4451,"Gever","Gever",1717,1787,9,"http://sws.geonames.org/2755552",""
4454,"Jutfaas","Jutphaas",1695,1786,9,"http://sws.geonames.org/2753174","E223p"
4459,"Wateringe","Wateringen",1718,1768,9,"http://sws.geonames.org/2744973","D006p"
4474,"Bunde","Bunde",1693,1787,9,"http://sws.geonames.org/2758111","Q096p"
4478,"Noordwaddinxveen","Waddinxveen",1726,1748,9,"http://sws.geonames.org/2745096","E207p"
4481,"Lint","Lent",1683,1786,9,"http://sws.geonames.org/2751714","L068p"
4482,"Groesbeek","Groesbeek",1718,1777,9,"http://sws.geonames.org/2755272","L119p"
4484,"Grou","Grou",1684,1789,9,"http://sws.geonames.org/2755052","B094p"
4488,"Schellinghout","Schellinkhout",1683,1784,9,"http://sws.geonames.org/2747638","E059p"
4492,"Hindeloopen","Hindeloopen",1721,1791,9,"http://sws.geonames.org/2754059","F002p"
4495,"Ninwegen","Nijmegen",1662,1739,9,"http://sws.geonames.org/2750053","L071p"
4497,"Arnemuiden","Arnemuiden",1739,1791,9,"http://sws.geonames.org/2759664","I085p"
4504,"Zwammerdam","Zwammerdam",1711,1787,9,"http://sws.geonames.org/2743578","E179p"
4515,"Westervoort","Westervoort",1700,1787,9,"http://sws.geonames.org/2744675","L027p"
4516,"Ravestein","Ravenstein",1721,1768,9,"http://sws.geonames.org/2748308","L102p"
4522,"Bolswart","Bolsward",1645,1787,9,"http://sws.geonames.org/2758682","B110p"
4523,"Mil","Mill",1647,1789,9,"http://sws.geonames.org/2750802","L158p"
4524,"Zurik","Zurich",1719,1757,9,"http://sws.geonames.org/2743611","B079p"
4528,"Sassenheim","Sassenheim",1724,1789,9,"http://sws.geonames.org/2747751","E138p"
4530,"Cuijlenborg","Culemborg",1704,1793,9,"http://sws.geonames.org/2757872","K039p"
4543,"Brigdamme","Brigdamme",1700,1792,9,"http://sws.geonames.org/2758319",""
4546,"Casant","Cadzand",1701,1760,9,"http://sws.geonames.org/2758033","I103p"
4562,"Berkeloo","Borculo",1694,1748,9,"http://sws.geonames.org/2758626","G252p"
4564,"Kamerik","Kamerik",1704,1771,9,"http://sws.geonames.org/2753117","E183p"
4566,"Olsen","Olst",1706,1788,9,"http://sws.geonames.org/2749626","F118p"
4576,"Megen","Megen",1718,1793,9,"http://sws.geonames.org/2751002","L096p"
4584,"Abkouw","Abcoude",1705,1763,9,"http://sws.geonames.org/2760067","E120p"
4589,"Warder","Warder",1712,1790,9,"http://sws.geonames.org/2745025","E075p"
4591,"Schardam","Schardam",1700,1791,9,"http://sws.geonames.org/2747681","E055p"
4592,"Vreelant","Vreeland",1683,1733,9,"http://sws.geonames.org/2745196","E154p"
4595,"Hinderdam","Hinderdam",1681,1755,9,"http://sws.geonames.org/2754056",""
4596,"Loppersom","Loppersum",1762,1790,9,"http://sws.geonames.org/2751429","C075p"
4609,"Oude zijp","Zijpe",1710,1764,9,"http://sws.geonames.org/2743883",""
4611,"Dragten in vriesland","Drachten",1754,1783,9,"http://sws.geonames.org/2756644","B099p"
4613,"Oosterbierum","Oosterbierum",1703,1780,9,"http://sws.geonames.org/2749500","B046b"
4614,"Abcouw","Abcoude",1682,1783,9,"http://sws.geonames.org/2760067","E120p"
4620,"Oostzaan","Oostzaan",1744,1772,9,"http://sws.geonames.org/2749320","E087p"
4632,"Bovenkaspel","Bovenkarspel",1705,1772,9,"http://sws.geonames.org/2758498","E039p"
4637,"Gragt","Graft",1724,1786,9,"http://sws.geonames.org/2755375","E068p"
4640,"Kortenhoeff","Kortenhoef",1708,1793,8,"http://sws.geonames.org/2752409","E159p"
4644,"Oudorp","Oudorp",1687,1790,8,"http://sws.geonames.org/2748917","E046p"
4650,"Monkendam","Monnickendam",1706,1745,8,"http://sws.geonames.org/2750641","E091p"
4653,"Hoogkarspel","Hoogkarspel",1716,1791,8,"http://sws.geonames.org/2753691","E037p"
4654,"Ee","Ee",1723,1790,8,"http://sws.geonames.org/2756422","B033p"
4657,"Blockzijl","Blokzijl",1693,1736,8,"http://sws.geonames.org/2758777","F065p"
4675,"Everdingen","Everdingen",1681,1790,8,"http://sws.geonames.org/2755976","K033p"
4678,"Holte","Holte",1739,1777,8,"http://sws.geonames.org/2753875","C190a"
4683,"Nederhorst","Nederhorst den Berg",1684,1791,8,"http://sws.geonames.org/2750476","E123b"
4684,"Abcoude","Abcoude",1707,1792,8,"http://sws.geonames.org/2760067","E120p"
4685,"Boerum","Burum",1698,1780,8,"http://sws.geonames.org/2758073","B037p"
4691,"Heijlo","Heiloo",1696,1767,8,"http://sws.geonames.org/2754516","E044p"
4692,"Dingsterveen","Dinxterveen",1721,1788,8,"http://sws.geonames.org/2756791",""
4698,"Zupthen","Zutphen",1726,1791,8,"http://sws.geonames.org/2743608","F179p"
4704,"Giessen","Giessen",1747,1792,8,"http://sws.geonames.org/2755535","K107p"
4712,"Gravenhage","'s-Gravenhage",1714,1778,8,"http://sws.geonames.org/2747373","D005p"
4715,"Derschelling","Terschelling",1710,1751,8,"http://sws.geonames.org/2746414",""
4727,"Hasseld","Hasselt",1735,1785,8,"http://sws.geonames.org/2754779","F085p"
4738,"Haarst","Haerst",1707,1789,8,"http://sws.geonames.org/2754969","F096q"
4744,"Reeden","Rheden",1732,1783,8,"http://sws.geonames.org/2748201","F203p"
4753,"De nes","De Nes",1711,1792,8,"http://sws.geonames.org/2757227",""
4755,"Sassenheijm","Sassenheim",1728,1780,8,"http://sws.geonames.org/2747751","E138p"
4767,"Stolpen","Stolpen",1723,1785,8,"http://sws.geonames.org/2746668","E008b"
4768,"Katwijk binnen","Katwijk",1707,1771,8,"http://sws.geonames.org/2753011","E134p"
4769,"Winssen","Winssen",1711,1776,8,"http://sws.geonames.org/2744339","L064a"
4771,"Oostvoorn","Oostvoorne",1723,1785,8,"http://sws.geonames.org/2749330","I002p"
4772,"Zoutkamp","Zoutkamp",1700,1741,8,"http://sws.geonames.org/2743816","B017p"
4775,"Zwartsluis","Zwartsluis",1711,1791,8,"http://sws.geonames.org/2743518","F083p"
4784,"Corteraar","Korteraar",1689,1741,8,"http://sws.geonames.org/2752405","E143q"
4788,"Hardenbergh","Hardenberg",1699,1758,8,"http://sws.geonames.org/2754861","G113p"
4789,"Schoorl","Schoorl",1714,1780,8,"http://sws.geonames.org/2747492","E017p"
4806,"Scheemda","Scheemda",1720,1791,8,"http://sws.geonames.org/2747661","C128p"
4808,"Kuilenburg","Culemborg",1723,1734,8,"http://sws.geonames.org/2757872","K039p"
4813,"Brukelen","Breukelen",1727,1780,8,"http://sws.geonames.org/2758333","E157p"
4815,"Franneker","Franeker",1761,1772,8,"http://sws.geonames.org/2755845","B048p"
4826,"Vrelant","Vreeland",1680,1701,8,"http://sws.geonames.org/2745196","E154p"
4830,"Stavore","Stavoren",1707,1790,8,"http://sws.geonames.org/2746816","F026p"
4838,"Deutichem","Doetinchem",1761,1788,8,"http://sws.geonames.org/2756767","L037p"
4849,"Iselstijn","IJsselstein",1682,1753,8,"http://sws.geonames.org/2753355","E224p"
4856,"Cralinge","Kralingen",1700,1734,8,"http://sws.geonames.org/2752315",""
4859,"De briel","De Briel",1700,1769,8,"http://sws.geonames.org/2757739",""
4861,"Warns","Warns",1688,1723,8,"http://sws.geonames.org/2745005","F027a"
4867,"Swijndreght","Zwijndrecht",1701,1711,8,"http://sws.geonames.org/2743493","K090p"
4873,"Borm","Borne",1703,1787,8,"http://sws.geonames.org/2758598","G201p"
4882,"Zuphen","Zutphen",1707,1793,8,"http://sws.geonames.org/2743608","F179p"
4883,"Ever","Ewer",1706,1787,8,"http://sws.geonames.org/2755959",""
4884,"Nieuwkerck","Nijkerk",1691,1738,8,"http://sws.geonames.org/2750065","F142p"
4887,"St laurens","Sint Laurens",1707,1765,8,"http://sws.geonames.org/2747248","I065p"
4897,"Stavere","Stavoren",1711,1791,8,"http://sws.geonames.org/2746816","F026p"
4901,"Brandwijk","Brandwijk",1731,1775,8,"http://sws.geonames.org/2758405","K057p"
4910,"Middelharnes","Middelharnis",1687,1784,8,"http://sws.geonames.org/2750884","I025p"
4911,"Somerdijk","Sommelsdijk",1707,1785,8,"http://sws.geonames.org/2747016","I024p"
4918,"Narden","Naarden",1717,1783,8,"http://sws.geonames.org/2750521","E125p"
4922,"Oostsanen","Oostzaan",1684,1791,8,"http://sws.geonames.org/2749320","E087p"
4925,"Swartewael","Zwartewaal",1647,1793,8,"http://sws.geonames.org/2743528","I013p"
4926,"Nieuwenhoorn","Nieuwenhoorn",1694,1786,8,"http://sws.geonames.org/2750280","I011p"
4964,"Huls","Huls",1712,1790,8,"http://sws.geonames.org/2753454",""
4970,"Giessendam","Giessendam",1713,1792,8,"http://sws.geonames.org/2755531","K097p"
4973,"Nijmege","Nijmegen",1714,1790,8,"http://sws.geonames.org/2750053","L071p"
4977,"Roterdam","Rotterdam",1713,1789,8,"http://sws.geonames.org/2747891","K005p"
4980,"Haeren","Haren",1678,1771,8,"http://sws.geonames.org/2754841","C113p"
4981,"Weerd","Weerd",1716,1792,8,"http://sws.geonames.org/2744930",""
